Day_of_week,Month,Day_of_month,Year,Apartment,Maisonette,Garage,Pool,Garden,City,Price
Saturday,February,24,2018,y,n,n,n,n,ATTARD,"240,000"
Saturday,February,24,2018,n,n,n,y,n,GOZO,"575,000"
Saturday,February,24,2018,n,n,n,n,y,RABAT,"478,000"
Saturday,February,24,2018,y,n,n,n,n,SLIEMA,"990,000"
Saturday,February,24,2018,y,n,y,n,n,SLIEMA,"400,000"
Saturday,February,24,2018,y,n,n,n,n,ST JULIANS,"249,000"
Saturday,February,24,2018,y,n,n,n,n,SWIEQI,"350,000"
Saturday,February,24,2018,n,n,n,n,n,VALLETTA,NaN
Friday,February,23,2018,n,n,n,y,n,ATTARD,"550,000"
Friday,February,23,2018,y,n,n,n,n,ATTARD,NaN
Friday,February,23,2018,n,y,n,n,n,BALZAN,NaN
Friday,February,23,2018,y,n,n,n,n,GOZO,"110,000"
Friday,February,23,2018,y,n,y,n,n,MARSASCALA,NaN
Friday,February,23,2018,n,n,n,n,n,QAWRA,NaN
Friday,February,23,2018,y,n,y,n,n,SLIEMA,"645,000"
Friday,February,23,2018,n,y,n,n,n,SWIEQI,NaN
Thursday,February,22,2018,y,y,n,n,n,FLORIANA,"950,000"
Thursday,February,22,2018,y,n,y,n,n,GOZO,"295,000"
Thursday,February,22,2018,n,n,n,n,n,NAXXAR,"298,000"
Thursday,February,22,2018,n,n,n,n,n,QORMI,NaN
Thursday,February,22,2018,y,n,y,n,n,TAL-IBRAĠ,"325,000"
Thursday,February,22,2018,n,n,n,n,y,ŻEBBUG,"650,000"
Wednesday,February,21,2018,n,y,n,n,n,BALZAN,NaN
Wednesday,February,21,2018,n,n,n,n,y,GOZO,"225,000"
Wednesday,February,21,2018,y,n,n,n,n,GOZO,"220,000"
Wednesday,February,21,2018,n,n,n,y,n,KAPPARA,"1,450"
Wednesday,February,21,2018,n,n,n,y,y,LIJA,"950,000"
Wednesday,February,21,2018,n,y,n,n,n,MADLIENA,"495,000"
Wednesday,February,21,2018,y,n,y,n,n,MARSASCALA,NaN
Wednesday,February,21,2018,n,n,n,n,n,QAWRA,NaN
Wednesday,February,21,2018,n,n,n,n,n,RABAT,"790,000"
Wednesday,February,21,2018,y,n,n,n,n,SLIEMA,"860,000"
Wednesday,February,21,2018,y,n,y,n,n,SLIEMA,"395,000"
Wednesday,February,21,2018,n,n,n,n,n,ST JULIANS,"840,000"
Wednesday,February,21,2018,n,n,n,n,y,SWIEQI,"585,000"
Wednesday,February,21,2018,n,y,n,n,n,SWIEQI,NaN
Wednesday,February,21,2018,n,y,y,n,n,SWIEQI,"490,000"
Wednesday,February,21,2018,y,n,y,n,n,TAL-IBRAĠ,"645,000"
Wednesday,February,21,2018,y,n,n,n,n,TAL-IBRAĠ,"350,000"
Wednesday,February,21,2018,n,n,n,n,y,ŻEBBUG,"650,000"
Wednesday,February,21,2018,n,n,n,n,n,ŻEJTUN,"429,000"
Tuesday,February,20,2018,y,n,n,n,n,GOZO,"125,000"
Tuesday,February,20,2018,n,n,n,n,n,QORMI,NaN
Tuesday,February,20,2018,n,n,n,n,n,RABAT,"790,000"
Monday,February,19,2018,n,n,n,n,n,RABAT,"790,000"
